"Date","Ticker","Weight","Close","Divisor","HSI.Close","Shares"
20161125,"1109.HK",0.714474,19,324.4448,22723.449219,277234.899604137
20161125,"1113.HK",1.869395,51.2,324.4448,22723.449219,269182.106777701
20161125,"12.HK",0.630526,35.207,324.4448,22723.449219,132034.994404896
20161125,"1299.HK",7.730562,47.3,324.4448,22723.449219,1204938.82689404
20161125,"135.HK",0.249642,5.7,324.4448,22723.449219,322892.434653447
20161125,"1398.HK",4.673113,4.67,324.4448,22723.449219,7377419.41422844
20161125,"144.HK",0.340952,19.22,324.4448,22723.449219,130784.094866676
20161125,"151.HK",0.476206,5.03,324.4448,22723.449219,697978.347139029
20161125,"16.HK",1.783002,100.9,324.4448,22723.449219,130279.395916566
20161125,"17.HK",0.654289,8.56,324.4448,22723.449219,563522.065751766
20161125,"1880.HK",0.405434,4.43,324.4448,22723.449219,674732.317538605
20161125,"19.HK",0.519636,76.95,324.4448,22723.449219,49785.8216443216
20161125,"1928.HK",1.247861,38,324.4448,22723.449219,242101.615352636
20161125,"2.HK",1.909596,74.3,324.4448,22723.449219,189481.910336439
20161125,"2018.HK",0.704562,70.5,324.4448,22723.449219,73679.2457239914
20161125,"23.HK",0.597766,32.85,324.4448,22723.449219,134156.249201569
20161125,"2318.HK",3.058297,43.25,324.4448,22723.449219,521325.080504693
20161125,"2319.HK",0.607416,16.32,324.4448,22723.449219,274398.128610001
20161125,"2388.HK",1.45056,28.9,324.4448,22723.449219,370043.62497091
20161125,"2628.HK",2.29112,22.7,324.4448,22723.449219,744109.846328006
20161125,"267.HK",0.951712,12.06,324.4448,22723.449219,581799.454292091
20161125,"27.HK",1.178307,37,324.4448,22723.449219,234785.788513523
20161125,"293.HK",0.168077,10.5,324.4448,22723.449219,118014.144030904
20161125,"3.HK",1.496532,11.95,324.4448,22723.449219,923279.46097329
20161125,"3328.HK",0.717088,6.04,324.4448,22723.449219,875287.221917941
20161125,"386.HK",1.868716,5.4,324.4448,22723.449219,2551318.13632703
20161125,"388.HK",3.215814,205,324.4448,22723.449219,115651.729717151
20161125,"3988.HK",3.771327,3.5,324.4448,22723.449219,7944036.2649078
20161125,"4.HK",0.918628,20.975,324.4448,22723.449219,322888.651509956
20161125,"494.HK",0.266872,3.34,324.4448,22723.449219,589076.388500617
20161125,"5.HK",11.129648,61.6,324.4448,22723.449219,1332035.46800241
20161125,"6.HK",1.372672,72.95,324.4448,22723.449219,138725.580495039
20161125,"66.HK",0.774127,38.7,324.4448,22723.449219,147474.292751822
20161125,"688.HK",1.187671,22.2,324.4448,22723.449219,394419.383388828
20161125,"700.HK",9.596195,193,324.4448,22723.449219,366569.922360273
20161125,"762.HK",0.726769,8.95,324.4448,22723.449219,598671.289461575
20161125,"823.HK",1.587133,52.2,324.4448,22723.449219,224159.882728797
20161125,"83.HK",0.481601,11.52,324.4448,22723.449219,308212.304708797
20161125,"836.HK",0.331239,12.7,324.4448,22723.449219,192288.280541952
20161125,"857.HK",1.533929,5.36,324.4448,22723.449219,2109869.23988174
20161125,"883.HK",2.432041,10.04,324.4448,22723.449219,1785879.90835622
20161125,"939.HK",7.500221,5.75,324.4448,22723.449219,9616594.14823577
20161125,"941.HK",6.990333,83.9,324.4448,22723.449219,614258.218771784
20161125,"992.HK",0.471086,4.81,324.4448,22723.449219,722054.856721624
20161128,"1.HK",3.450465,94.6,324.4448,22830.570313,270174.320842144
20161128,"101.HK",0.475924,17.42,324.4448,22830.570313,202370.420329464
20161128,"1038.HK",0.579708,64.8,324.4448,22830.570313,66266.1693704231
20161128,"1044.HK",0.613117,62.4,324.4448,22830.570313,72780.7198477452
20161128,"1088.HK",0.766217,16.7,324.4448,22830.570313,339854.395018057
20161128,"11.HK",1.515569,146.8,324.4448,22830.570313,76472.8430296608
20161128,"1109.HK",0.714863,19.1,324.4448,22830.570313,277234.344295924
20161128,"1113.HK",1.871523,51.5,324.4448,22830.570313,269181.69161937
20161128,"12.HK",0.628303,35.248,324.4448,22830.570313,132035.961362686
20161128,"1299.HK",7.661744,47.1,324.4448,22830.570313,1204936.9103043
20161128,"135.HK",0.249342,5.72,324.4448,22830.570313,322891.779337561
20161128,"1398.HK",4.740816,4.76,324.4448,22830.570313,7377406.69463988
20161128,"144.HK",0.347121,19.66,324.4448,22830.570313,130784.101508717
20161128,"151.HK",0.487163,5.17,324.4448,22830.570313,697977.353045646
20161128,"16.HK",1.774633,100.9,324.4448,22830.570313,130279.164663292
20161128,"17.HK",0.65274,8.58,324.4448,22830.570313,563521.535467482
20161128,"1880.HK",0.406263,4.46,324.4448,22830.570313,674729.954233595
20161128,"19.HK",0.518541,77.15,324.4448,22830.570313,49785.7150207298
20161128,"1928.HK",1.256712,38.45,324.4448,22830.570313,242101.230214948
20161128,"2.HK",1.91854,75,324.4448,22830.570313,189481.656710821
20161128,"2018.HK",0.695287,69.9,324.4448,22830.570313,73679.1338745879
20161128,"23.HK",0.588622,32.5,324.4448,22830.570313,134156.187360946
20161128,"2318.HK",3.050981,43.35,324.4448,22830.570313,521324.313035722
20161128,"2319.HK",0.606787,16.38,324.4448,22830.570313,274397.372640078
20161128,"2388.HK",1.441254,28.85,324.4448,22830.570313,370043.079490424
20161128,"2628.HK",2.25023,22.4,324.4448,22830.570313,744108.8510136
20161128,"267.HK",0.958241,12.2,324.4448,22830.570313,581798.365270652
20161128,"27.HK",1.188625,37.5,324.4448,22830.570313,234785.445399001
20161128,"293.HK",0.166969,10.48,324.4448,22830.570313,118013.622589043
20161128,"3.HK",1.487448,11.934,324.4448,22830.570313,923237.288703004
20161128,"3328.HK",0.712541,6.03,324.4448,22830.570313,875286.288350287
20161128,"386.HK",1.880611,5.46,324.4448,22830.570313,2551313.97355924
20161128,"388.HK",3.197598,204.8,324.4448,22830.570313,115651.558510711
20161128,"3988.HK",3.796525,3.54,324.4448,22830.570313,7944024.60018647
20161128,"4.HK",0.902856,20.712,324.4448,22830.570313,322889.579529829
20161128,"494.HK",0.2688,3.38,324.4448,22830.570313,589074.390346345
20161128,"5.HK",11.059427,61.5,324.4448,22830.570313,1332033.32096306
20161128,"6.HK",1.369039,73.1,324.4448,22830.570313,138725.411429047
20161128,"66.HK",0.77348,38.85,324.4448,22830.570313,147474.062416154
20161128,"688.HK",1.200733,22.55,324.4448,22830.570313,394418.683119825
20161128,"700.HK",9.664976,195.3,324.4448,22830.570313,366569.32092802
20161128,"762.HK",0.711234,8.8,324.4448,22830.570313,598669.889791896
20161128,"823.HK",1.593302,52.65,324.4448,22830.570313,224159.579948173
20161128,"83.HK",0.48267,11.6,324.4448,22830.570313,308212.249730934
20161128,"836.HK",0.333838,12.86,324.4448,22830.570313,192288.087362709
20161128,"857.HK",1.523881,5.35,324.4448,22830.570313,2109865.88791971
20161128,"883.HK",2.410983,10,324.4448,22830.570313,1785877.75004024
20161128,"939.HK",7.555897,5.82,324.4448,22830.570313,9616579.42358448
20161128,"941.HK",7.028011,84.75,324.4448,22830.570313,614257.268299741
20161128,"992.HK",0.46985,4.82,324.4448,22830.570313,722054.154771397
20161129,"1.HK",3.457357,94.4,324.4448,22737.070313,270176.489682766
20161129,"101.HK",0.472399,17.22,324.4448,22737.070313,202372.336205776
20161129,"1038.HK",0.586588,65.3,324.4448,22737.070313,66266.6957181581
20161129,"1044.HK",0.644255,65.3,324.4448,22737.070313,72781.3218986783
20161129,"1088.HK",0.748182,16.24,324.4448,22737.070313,339857.261358667
20161129,"11.HK",1.517667,146.4,324.4448,22737.070313,76473.459465897
20161129,"1109.HK",0.710292,18.9,324.4448,22737.070313,277236.521977734
20161129,"1113.HK",1.895655,51.95,324.4448,22737.070313,269183.894162947
20161129,"12.HK",0.633851,35.413,324.4448,22737.070313,132038.257145449
20161129,"1299.HK",7.685146,47.05,324.4448,22737.070313,1204946.64698608
20161129,"135.HK",0.249932,5.71,324.4448,22737.070313,322894.82079232
20161129,"1398.HK",4.780351,4.78,324.4448,22737.070313,7377465.92493258
20161129,"144.HK",0.348906,19.68,324.4448,22737.070313,130785.21979129
20161129,"151.HK",0.480655,5.08,324.4448,22737.070313,697983.369273367
20161129,"16.HK",1.773115,100.4,324.4448,22737.070313,130280.22914926
20161129,"17.HK",0.653901,8.56,324.4448,22737.070313,563525.482606197
20161129,"1880.HK",0.406108,4.44,324.4448,22737.070313,674736.023719253
20161129,"19.HK",0.52034,77.1,324.4448,22737.070313,49786.1057585947
20161129,"1928.HK",1.276658,38.9,324.4448,22737.070313,242103.067711826
20161129,"2.HK",1.958552,76.25,324.4448,22737.070313,189483.143673148
20161129,"2018.HK",0.707141,70.8,324.4448,22737.070313,73679.7397899652
20161129,"23.HK",0.588319,32.35,324.4448,22737.070313,134157.177318032
20161129,"2318.HK",3.038817,43,324.4448,22737.070313,521328.43624904
20161129,"2319.HK",0.598872,16.1,324.4448,22737.070313,274399.588052209
20161129,"2388.HK",1.454716,29,324.4448,22737.070313,370045.852020224
20161129,"2628.HK",2.244371,22.25,324.4448,22737.070313,744114.822995684
20161129,"267.HK",0.954302,12.1,324.4448,22737.070313,581802.772463765
20161129,"27.HK",1.196705,37.6,324.4448,22737.070313,234787.290186326
20161129,"293.HK",0.166698,10.42,324.4448,22737.070313,118015.212604647
20161129,"3.HK",1.499783,11.983,324.4448,22737.070313,923290.123748048
20161129,"3328.HK",0.709544,5.98,324.4448,22737.070313,875293.031112862
20161129,"386.HK",1.881443,5.44,324.4448,22737.070313,2551335.01003755
20161129,"388.HK",3.19196,203.6,324.4448,22737.070313,115652.490501511
20161129,"3988.HK",3.779861,3.51,324.4448,22737.070313,7944087.80570305
20161129,"4.HK",0.904111,20.656,324.4448,22737.070313,322887.216439253
20161129,"494.HK",0.270706,3.39,324.4448,22737.070313,589078.953004169
20161129,"5.HK",10.942483,60.6,324.4448,22737.070313,1332044.02610901
20161129,"6.HK",1.37562,73.15,324.4448,22737.070313,138726.514144466
20161129,"66.HK",0.775667,38.8,324.4448,22737.070313,147475.172343665
20161129,"688.HK",1.19766,22.4,324.4448,22737.070313,394421.744359187
20161129,"700.HK",9.590508,193,324.4448,22737.070313,366572.284175976
20161129,"762.HK",0.71173,8.77,324.4448,22737.070313,598674.83265933
20161129,"823.HK",1.607464,52.9,324.4448,22737.070313,224161.439147721
20161129,"83.HK",0.485494,11.62,324.4448,22737.070313,308214.496752071
20161129,"836.HK",0.336256,12.9,324.4448,22737.070313,192289.537517788
20161129,"857.HK",1.527299,5.34,324.4448,22737.070313,2109881.83520477
20161129,"883.HK",2.399128,9.91,324.4448,22737.070313,1785891.57162064
20161129,"939.HK",7.600066,5.83,324.4448,22737.070313,9616657.12301579
20161129,"941.HK",6.994518,84,324.4448,22737.070313,614262.253730716
20161129,"992.HK",0.468849,4.79,324.4448,22737.070313,722059.195917732
20161130,"1.HK",3.453006,94.5,324.4448,22789.769531,270175.693981685
20161130,"101.HK",0.478421,17.48,324.4448,22789.769531,202371.596300548
20161130,"1038.HK",0.580748,64.8,324.4448,22789.769531,66266.4138084401
20161130,"1044.HK",0.600929,61.05,324.4448,22789.769531,72781.0381189012
20161130,"1088.HK",0.738176,16.06,324.4448,22789.769531,339856.148471261
20161130,"11.HK",1.520358,147,324.4448,22789.769531,76473.2029292625
20161130,"1109.HK",0.706398,18.84,324.4448,22789.769531,277235.80182695
20161130,"1113.HK",1.933132,53.1,324.4448,22789.769531,269183.068877983
20161130,"12.HK",0.632383,35.413,324.4448,22789.769531,132037.781379413
20161130,"1299.HK",7.708092,47.3,324.4448,22789.769531,1204942.99160203
20161130,"135.HK",0.247606,5.67,324.4448,22789.769531,322893.168464564
20161130,"1398.HK",4.73935,4.75,324.4448,22789.769531,7377444.04140156
20161130,"144.HK",0.34456,19.48,324.4448,22789.769531,130784.614747054
20161130,"151.HK",0.46727,4.95,324.4448,22789.769531,697980.759916342
20161130,"16.HK",1.788391,101.5,324.4448,22789.769531,130279.830420031
20161130,"17.HK",0.658484,8.64,324.4448,22789.769531,563523.764570479
20161130,"1880.HK",0.40608,4.45,324.4448,22789.769531,674733.604965201
20161130,"19.HK",0.520146,77.25,324.4448,22789.769531,49786.0334027195
20161130,"1928.HK",1.250782,38.2,324.4448,22789.769531,242102.353332156
20161130,"2.HK",1.943766,75.85,324.4448,22789.769531,189482.517991854
20161130,"2018.HK",0.699525,70.2,324.4448,22789.769531,73679.5354945676
20161130,"23.HK",0.583328,32.15,324.4448,22789.769531,134156.771138667
20161130,"2318.HK",3.024731,42.9,324.4448,22789.769531,521326.998043262
20161130,"2319.HK",0.590063,15.9,324.4448,22789.769531,274398.674952404
20161130,"2388.HK",1.456353,29.1,324.4448,22789.769531,370044.894796168
20161130,"2628.HK",2.269365,22.55,324.4448,22789.769531,744112.427037167
20161130,"267.HK",0.939503,11.94,324.4448,22789.769531,581801.177172311
20161130,"27.HK",1.222513,38.5,324.4448,22789.769531,234786.70865509
20161130,"293.HK",0.167588,10.5,324.4448,22789.769531,118014.228132538
20161130,"3.HK",1.490119,11.934,324.4448,22789.769531,923242.248430171
20161130,"3328.HK",0.705534,5.96,324.4448,22789.769531,875290.951547616
20161130,"386.HK",1.870185,5.42,324.4448,22789.769531,2551326.46510958
20161130,"388.HK",3.190826,204,324.4448,22789.769531,115652.148707239
20161130,"3988.HK",3.792597,3.53,324.4448,22789.769531,7944064.15868071
20161130,"4.HK",0.943018,21.595,324.4448,22789.769531,322884.743854226
20161130,"494.HK",0.270876,3.4,324.4448,22789.769531,589077.400645892
20161130,"5.HK",10.998215,61.05,324.4448,22789.769531,1332040.06655507
20161130,"6.HK",1.388383,74,324.4448,22789.769531,138726.145249228
20161130,"66.HK",0.773871,38.8,324.4448,22789.769531,147474.725966578
20161130,"688.HK",1.194887,22.4,324.4448,22789.769531,394420.581492832
20161130,"700.HK",9.603006,193.7,324.4448,22789.769531,366571.191115577
20161130,"762.HK",0.762711,9.42,324.4448,22789.769531,598673.256853034
20161130,"823.HK",1.6189,53.4,324.4448,22789.769531,224160.722246471
20161130,"83.HK",0.508547,12.2,324.4448,22789.769531,308213.755463847
20161130,"836.HK",0.331837,12.76,324.4448,22789.769531,192289.196755405
20161130,"857.HK",1.503789,5.27,324.4448,22789.769531,2109876.5230511
20161130,"883.HK",2.362174,9.78,324.4448,22789.769531,1785886.20017127
20161130,"939.HK",7.517439,5.78,324.4448,22789.769531,9616628.19808598
20161130,"941.HK",7.032321,84.65,324.4448,22789.769531,614260.339218105
20161130,"992.HK",0.469717,4.81,324.4448,22789.769531,722057.782526443
20161201,"1.HK",3.446939,94.7,324.4448,22878.230469,270176.062098972
20161201,"101.HK",0.472755,17.34,324.4448,22878.230469,202371.935915927
20161201,"1038.HK",0.581182,65.1,324.4448,22878.230469,66266.5583044866
20161201,"1044.HK",0.610863,62.3,324.4448,22878.230469,72781.1682870017
20161201,"1088.HK",0.732575,16,324.4448,22878.230469,339856.327185276
20161201,"11.HK",1.50624,146.2,324.4448,22878.230469,76473.3389483875
20161201,"1109.HK",0.717113,19.2,324.4448,22878.230469,277235.994445182
20161201,"1113.HK",1.907528,52.6,324.4448,22878.230469,269183.494009664
20161201,"12.HK",0.631409,35.496,324.4448,22878.230469,132036.681574426
20161201,"1299.HK",7.60525,46.85,324.4448,22878.230469,1204944.78981159
20161201,"135.HK",0.249694,5.74,324.4448,22878.230469,322893.619164989
20161201,"1398.HK",4.760788,4.79,324.4448,22878.230469,7377455.14652751
20161201,"144.HK",0.341467,19.38,324.4448,22878.230469,130785.083773098
20161201,"151.HK",0.466405,4.96,324.4448,22878.230469,697982.878691707
20161201,"16.HK",1.781479,101.5,324.4448,22878.230469,130280.049112989
20161201,"17.HK",0.660494,8.7,324.4448,22878.230469,563524.591375893
20161201,"1880.HK",0.410874,4.52,324.4448,22878.230469,674735.36558816
20161201,"19.HK",0.516458,77,324.4448,22878.230469,49786.0341307593
20161201,"1928.HK",1.239425,38,324.4448,22878.230469,242102.851087486
20161201,"2.HK",1.922214,75.3,324.4448,22878.230469,189482.893672616
20161201,"2018.HK",0.694339,69.95,324.4448,22878.230469,73679.5711482619
20161201,"23.HK",0.58017,32.1,324.4448,22878.230469,134157.045172533
20161201,"2318.HK",2.998993,42.7,324.4448,22878.230469,521327.72938259
20161201,"2319.HK",0.581868,15.74,324.4448,22878.230469,274399.296921065
20161201,"2388.HK",1.448231,29.05,324.4448,22878.230469,370045.350121642
20161201,"2628.HK",2.235532,22.3,324.4448,22878.230469,744113.658740308
20161201,"267.HK",0.939007,11.98,324.4448,22878.230469,581802.067653421
20161201,"27.HK",1.186157,37.5,324.4448,22878.230469,234787.059664396
20161201,"293.HK",0.166623,10.48,324.4448,22878.230469,118014.91977523
20161201,"3.HK",1.469968,11.818,324.4448,22878.230469,923266.639778623
20161201,"3328.HK",0.699269,5.93,324.4448,22878.230469,875291.741275151
20161201,"386.HK",1.90764,5.55,324.4448,22878.230469,2551330.29367101
20161201,"388.HK",3.181609,204.2,324.4448,22878.230469,115652.311514998
20161201,"3988.HK",3.810045,3.56,324.4448,22878.230469,7944075.36666301
20161201,"4.HK",0.92712,21.313,324.4448,22878.230469,322890.013760159
20161201,"494.HK",0.269829,3.4,324.4448,22878.230469,589078.205816797
20161201,"5.HK",10.973651,61.15,324.4448,22878.230469,1332042.03878379
20161201,"6.HK",1.364327,73,324.4448,22878.230469,138726.318877918
20161201,"66.HK",0.757966,38.15,324.4448,22878.230469,147475.008973617
20161201,"688.HK",1.203553,22.65,324.4448,22878.230469,394421.21082285
20161201,"700.HK",9.605397,194.5,324.4448,22878.230469,366571.724219423
20161201,"762.HK",0.792831,9.83,324.4448,22878.230469,598673.939629828
20161201,"823.HK",1.594523,52.8,324.4448,22878.230469,224161.030318521
20161201,"83.HK",0.487481,11.74,324.4448,22878.230469,308214.342958959
20161201,"836.HK",0.333663,12.88,324.4448,22878.230469,192289.440523434
20161201,"857.HK",1.569038,5.52,324.4448,22878.230469,2109879.40352996
20161201,"883.HK",2.497403,10.38,324.4448,22878.230469,1785889.25441013
20161201,"939.HK",7.579073,5.85,324.4448,22878.230469,9616642.52736539
20161201,"941.HK",7.112721,85.95,324.4448,22878.230469,614261.281106351
20161201,"992.HK",0.47082,4.84,324.4448,22878.230469,722059.173544116
20161202,"1.HK",3.461594,93.8,324.4448,22564.820313,270175.51533279
20161202,"101.HK",0.470475,17.02,324.4448,22564.820313,202371.659323173
20161202,"1038.HK",0.58518,64.65,324.4448,22564.820313,66266.4404615692
20161202,"1044.HK",0.611393,61.5,324.4448,22564.820313,72781.0042441592
20161202,"1088.HK",0.742749,16,324.4448,22564.820313,339855.881820564
20161202,"11.HK",1.522979,145.8,324.4448,22564.820313,76473.1691805909
20161202,"1109.HK",0.716469,18.92,324.4448,22564.820313,277235.582154682
20161202,"1113.HK",1.899088,51.65,324.4448,22564.820313,269182.896000198
20161202,"12.HK",0.630489,34.959,324.4448,22564.820313,132035.650744556
20161202,"1299.HK",7.455758,45.3,324.4448,22564.820313,1204942.43290985
20161202,"135.HK",0.253162,5.74,324.4448,22564.820313,322893.515238267
20161202,"1398.HK",4.786594,4.75,324.4448,22564.820313,7377439.89496553
20161202,"144.HK",0.344779,19.3,324.4448,22564.820313,130784.475239353
20161202,"151.HK",0.472882,4.96,324.4448,22564.820313,697981.326940134
20161202,"16.HK",1.797321,101,324.4448,22564.820313,130279.766750807
20161202,"17.HK",0.663509,8.62,324.4448,22564.820313,563523.782992609
20161202,"1880.HK",0.408285,4.43,324.4448,22564.820313,674733.690814364
20161202,"19.HK",0.52023,76.5,324.4448,22564.820313,49785.9335672478
20161202,"1928.HK",1.207033,36.5,324.4448,22564.820313,242102.334267214
20161202,"2.HK",1.904909,73.6,324.4448,22564.820313,189482.50467635
20161202,"2018.HK",0.690395,68.6,324.4448,22564.820313,73679.4235212611
20161202,"23.HK",0.582729,31.8,324.4448,22564.820313,134156.651264113
20161202,"2318.HK",2.983673,41.9,324.4448,22564.820313,521326.616778503
20161202,"2319.HK",0.574207,15.32,324.4448,22564.820313,274398.930752915
20161202,"2388.HK",1.448125,28.65,324.4448,22564.820313,370044.643705277
20161202,"2628.HK",2.205593,21.7,324.4448,22564.820313,744112.051550098
20161202,"267.HK",0.936154,11.78,324.4448,22564.820313,581801.3227649
20161202,"27.HK",1.146507,35.75,324.4448,22564.820313,234786.629863871
20161202,"293.HK",0.167325,10.38,324.4448,22564.820313,118014.719267991
20161202,"3.HK",1.471622,11.669,324.4448,22564.820313,923284.04203079
20161202,"3328.HK",0.69822,5.84,324.4448,22564.820313,875290.339162508
20161202,"386.HK",1.902768,5.46,324.4448,22564.820313,2551325.64111865
20161202,"388.HK",3.203677,202.8,324.4448,22564.820313,115652.085907993
20161202,"3988.HK",3.841254,3.54,324.4448,22564.820313,7944058.99949498
20161202,"4.HK",0.921775,20.9,324.4448,22564.820313,322887.577413741
20161202,"494.HK",0.269553,3.35,324.4448,22564.820313,589076.991457111
20161202,"5.HK",11.126045,61.15,324.4448,22564.820313,1332039.33050526
20161202,"6.HK",1.35864,71.7,324.4448,22564.820313,138726.023735401
20161202,"66.HK",0.762449,37.85,324.4448,22564.820313,147474.731038698
20161202,"688.HK",1.204105,22.35,324.4448,22564.820313,394420.545847563
20161202,"700.HK",9.563542,191,324.4448,22564.820313,366570.996145062
20161202,"762.HK",0.776856,9.5,324.4448,22564.820313,598672.923486235
20161202,"823.HK",1.612074,52.65,324.4448,22564.820313,224160.60782144
20161202,"83.HK",0.49004,11.64,324.4448,22564.820313,308213.209806983
20161202,"836.HK",0.336195,12.8,324.4448,22564.820313,192288.795051667
20161202,"857.HK",1.582182,5.49,324.4448,22564.820313,2109875.32159644
20161202,"883.HK",2.522327,10.34,324.4448,22564.820313,1785885.23818582
20161202,"939.HK",7.618648,5.8,324.4448,22564.820313,9616623.48113228
20161202,"941.HK",7.073057,84.3,324.4448,22564.820313,614260.064203987
20161202,"992.HK",0.475386,4.82,324.4448,22564.820313,722057.938238846
20161205,"1.HK",3.438652,93.4,326.0775,22505.550781,270179.148578676
20161205,"101.HK",0.468297,16.98,326.0775,22505.550781,202392.385061347
20161205,"1038.HK",0.581985,64.45,326.0775,22505.550781,66267.3110216082
20161205,"1044.HK",0.596492,60.55,326.0775,22505.550781,72293.7835569491
20161205,"1088.HK",0.728945,15.74,326.0775,22505.550781,339860.359098323
20161205,"11.HK",1.522491,146.1,326.0775,22505.550781,76474.2095430287
20161205,"1109.HK",0.704946,18.66,326.0775,22505.550781,277239.233715238
20161205,"1113.HK",1.870738,51,326.0775,22505.550781,269186.496798361
20161205,"12.HK",0.628993,34.959,326.0775,22505.550781,132037.499050537
20161205,"1299.HK",7.483375,45.55,326.0775,22505.550781,1205645.43479902
20161205,"135.HK",0.251241,5.71,326.0775,22505.550781,322897.649541639
20161205,"1398.HK",4.79534,4.77,326.0775,22505.550781,7377538.83995707
20161205,"144.HK",0.341329,19.08,326.0775,22505.550781,131282.033948777
20161205,"151.HK",0.467958,4.95,326.0775,22505.550781,693764.63204557
20161205,"16.HK",1.802104,101.5,326.0775,22505.550781,130293.960982096
20161205,"17.HK",0.662868,8.63,326.0775,22505.550781,563672.35655548
20161205,"1880.HK",0.410074,4.46,326.0775,22505.550781,674742.171354462
20161205,"19.HK",0.518996,76.5,326.0775,22505.550781,49786.6671129655
20161205,"1928.HK",1.228953,37.25,326.0775,22505.550781,242113.761826396
20161205,"2.HK",1.91588,74.2,326.0775,22505.550781,189485.017916609
20161205,"2018.HK",0.692773,69,326.0775,22505.550781,73680.4621233729
20161205,"23.HK",0.587432,31.9,326.0775,22505.550781,135137.971709594
20161205,"2318.HK",2.941072,41.4,326.0775,22505.550781,521333.693475623
20161205,"2319.HK",0.584471,15.62,326.0775,22505.550781,274594.868113146
20161205,"2388.HK",1.444688,28.65,326.0775,22505.550781,370049.581780401
20161205,"2628.HK",2.185149,21.55,326.0775,22505.550781,744122.197449001
20161205,"267.HK",0.927589,11.7,326.0775,22505.550781,581808.694042867
20161205,"27.HK",1.173155,36.65,326.0775,22505.550781,234904.802366695
20161205,"293.HK",0.167892,10.44,326.0775,22505.550781,118015.753222377
20161205,"3.HK",1.466049,11.653,326.0775,22505.550781,923254.043107988
20161205,"3328.HK",0.697756,5.85,326.0775,22505.550781,875302.546969777
20161205,"386.HK",1.901729,5.47,326.0775,22505.550781,2551360.22952676
20161205,"388.HK",3.128664,197.4,326.0775,22505.550781,116311.392513211
20161205,"3988.HK",3.810487,3.52,326.0775,22505.550781,7944165.7969388
20161205,"4.HK",1.031918,20.844,326.0775,22505.550781,363307.699716878
20161205,"494.HK",0.268913,3.35,326.0775,22505.550781,589084.328502685
20161205,"5.HK",10.095405,61.3,326.0775,22505.550781,1208575.40076644
20161205,"6.HK",1.361087,72,326.0775,22505.550781,138727.917878142
20161205,"66.HK",0.765307,38.05,326.0775,22505.550781,147601.748833432
20161205,"688.HK",1.157428,22.15,326.0775,22505.550781,383469.41634999
20161205,"700.HK",9.971086,190,326.0775,22505.550781,385122.896869619
20161205,"762.HK",0.76767,9.41,326.0775,22505.550781,598680.929392924
20161205,"823.HK",1.600872,52.65,326.0775,22505.550781,223135.521263498
20161205,"83.HK",0.491397,11.7,326.0775,22505.550781,308217.375180799
20161205,"836.HK",0.32966,12.58,326.0775,22505.550781,192307.442306151
20161205,"857.HK",1.572676,5.47,326.0775,22505.550781,2109902.62036874
20161205,"883.HK",2.467669,10.14,326.0775,22505.550781,1785909.42368632
20161205,"939.HK",8.535894,5.79,326.0775,22505.550781,10818845.7328989
20161205,"941.HK",6.985121,83.45,326.0775,22505.550781,614268.254074544
20161205,"992.HK",0.469338,4.77,326.0775,22505.550781,722067.533077481
20161206,"1.HK",3.429503,93.85,326.0775,22675.150391,270189.158651618
20161206,"101.HK",0.473023,17.28,326.0775,22675.150391,202399.543577139
20161206,"1038.HK",0.582135,64.95,326.0775,22675.150391,66269.7854850049
20161206,"1044.HK",0.592541,60.6,326.0775,22675.150391,72296.419743334
20161206,"1088.HK",0.72352,15.74,326.0775,22675.150391,339873.122460295
20161206,"11.HK",1.522537,147.2,326.0775,22675.150391,76477.0371469324
20161206,"1109.HK",0.701199,18.7,326.0775,22675.150391,277249.448123022
20161206,"1113.HK",1.845892,50.7,326.0775,22675.150391,269196.455396587
20161206,"12.HK",0.625787,35.041,326.0775,22675.150391,132044.724314718
20161206,"1299.HK",7.378758,45.25,326.0775,22675.150391,1205690.0929365
20161206,"135.HK",0.250681,5.74,326.0775,22675.150391,322909.286425223
20161206,"1398.HK",4.809541,4.82,326.0775,22675.150391,7377812.29693632
20161206,"144.HK",0.340919,19.2,326.0775,22675.150391,131286.776746791
20161206,"151.HK",0.465413,4.96,326.0775,22675.150391,693789.690761517
20161206,"16.HK",1.792215,101.7,326.0775,22675.150391,130298.724299125
20161206,"17.HK",0.655647,8.6,326.0775,22675.150391,563692.992485053
20161206,"1880.HK",0.415236,4.55,326.0775,22675.150391,674768.205719082
20161206,"19.HK",0.514123,76.35,326.0775,22675.150391,49788.4952071329
20161206,"1928.HK",1.224718,37.4,326.0775,22675.150391,242122.699552004
20161206,"2.HK",1.908027,74.45,326.0775,22675.150391,189491.975191604
20161206,"2018.HK",0.68662,68.9,326.0775,22675.150391,73683.1588991323
20161206,"23.HK",0.594026,32.5,326.0775,22675.150391,135142.858865483
20161206,"2318.HK",2.919182,41.4,326.0775,22675.150391,521352.955851173
20161206,"2319.HK",0.588292,15.84,326.0775,22675.150391,274605.210909596
20161206,"2388.HK",1.44895,28.95,326.0775,22675.150391,370063.148900922
20161206,"2628.HK",2.244368,22.3,326.0775,22675.150391,744149.533281417
20161206,"267.HK",0.928554,11.8,326.0775,22675.150391,581830.075485031
20161206,"27.HK",1.207315,38,326.0775,22675.150391,234913.517925202
20161206,"293.HK",0.165366,10.36,326.0775,22675.150391,118020.506702916
