"Date","AMZN","GOOGL","MRNA","TDOC","MSFT","COST","GILD","INTU","TMO","FB","WTRG","DXCM","JNJ","BOX","NVDA","NFLX","WM","UNH","HAE","CTXS","PFE","CHD","EVBG","PG","ATVI","HCA","ZM","VEEV","BMY","CRM","CAH","SYNH","AAPL","ROL","LDOS","CTLT","DPZ","ABBV","FTNT","FATE","TGT","ABT","ANTM","ABC","SSNC","WMT","AMD","KMB","MCHP","ROKU","GE","TTWO","SYY","MU","RGLD","CLX","IQV","KR","LVGO","ETSY","EXEL","HRC","VRSK","WCN","ARCC","GMED","RDFN","WRK","ECL","RMD","QCOM","CNC","COUP","SAIC","MA","BF-B","SYK","ACAD","ATO","LLY","RTX","NTAP","LW","MPW","V","CLDR","CPB","NOC","APH","AVGO","UNP","ZBRA","DTE","BAX","LBRDK","DUK","SR","ES","STZ","KLAC","LMT","PSTG","ZEN","CBOE","EL","NYT","SWKS","SRE","STT","EXC","LNT","SIVB","ANET","WDC","MCO","NEWR","ALB","ENR"
2020-03-24,1940.099976,1130.01001,25.82,162.020004,148.339996,284.940002,73.959999,233.316116,282.029999,160.979996,36.59,236.210007,119.18,12.29,249.179993,357.320007,92.07,219.800003,95.540001,122,29.700001,62.75,122.589996,103.269997,54.074364,86.75,135.179993,144.929993,48.835804,153.639999,43.107655,39.459999,246.880005,33.810001,78.459999,46,343.559998,66.498238,99.779999,23.9,100.559998,69.397766,196.839996,79.849998,38.720001,115.029999,46.220001,117.379997,75.720001,97.199997,7.01,112.220001,38.561062,43.27,95.057671,168.320007,96.910004,30.15,22.9,38.130001,15.85,86.279999,137.279999,75.339996,9.87,40.950001,16.200001,26.24,152.970001,135.059998,65.459999,48.73,139.759995,61.331242,236.703979,48.970001,142.921997,38.060001,88.589996,122.889999,54.600376,37.820755,55.040001,14.23,154.529999,7.43,43.174263,281.279999,74.150002,212.759995,128.869995,180.550003,86.519997,73.910004,101.669998,71.5,67.260002,71.440002,123.82,136.360001,288.910004,12.36,64.489998,78.150002,157.830002,31.728033,87.290001,104.029999,48.082142,34.509998,43.860001,158.369995,186.559998,39.946728,195.75,46.73,56.029999,33.330002
2020-03-25,1885.839966,1101.619995,27.129999,142.110001,146.919998,280.859985,69.660004,232.078781,271.679993,156.210007,38.52,239.330002,119.400002,12.77,245.619995,342.390015,90.940002,234.490005,98.07,126.660004,29.75,60.299999,110.669998,100.919998,52.524555,92.599998,138.110001,134.309998,48.944901,147.059998,41.830463,42.93,245.520004,32.59,86.120003,48.330002,321.450012,66.912071,96.940002,23.4,91.040001,70.453316,216.369995,75.349998,42.130001,109.400002,44.630001,116.360001,74.93,94.849998,7.56,109.720001,45.159374,42.5,92.834511,165.660004,104.879997,27.940001,23.09,41.290001,15.77,95.580002,134.300003,71.470001,11.2,40.439999,18.16,26.35,151.779999,135.710007,63.080002,52.290001,131.119995,66.971924,256.084015,52.09,152.497284,38.060001,90.300003,121.940002,60.534927,37.237831,56.330002,15.93,161.779999,7.96,41.099911,288.359985,74.919998,217.550003,132.910004,186.229996,92.480003,73.57,101.309998,74.709999,68,71.900002,126.610001,137.470001,319.670013,12.55,64.580002,80,167.759995,32.436646,85.339996,114.019997,48.884007,34.549999,44.18,165,188.330002,41.091728,207.130005,46.950001,60.02,35.389999
2020-03-26,1955.48999,1162.920044,27.940001,159.5,156.110001,292.299988,73.860001,247.854706,283.149994,163.339996,42.25,250.210007,126.57,13.85,257.23999,362.98999,97.68,255.389999,104.839996,137.809998,31.75,62.900002,112.699997,107.379997,57.342865,94.440002,141.149994,147.089996,51.821095,154.729996,44.949188,43.919998,258.440002,33.689999,92.559998,50.43,338.51001,72.745079,99.440002,23.309999,96.07,75.492096,235.669998,84.160004,44.509998,109.82,47.5,124.010002,74.519997,89.75,8.12,115.25,52.90522,44.790001,92.196472,173.110001,110.550003,29,23.52,41.880001,17.280001,102.199997,142.100006,78.32,11.92,43.099998,18.790001,28.389999,161.690002,146.520004,68.980003,58.299999,142.720001,71.180054,262.773651,55.279999,162.740158,39.52,96.269997,134.350006,65.852737,41.940727,58.84,17.559999,168.880005,8.16,43.263588,321.190002,79.169998,243.169998,142.490005,197.509995,97.980003,80.169998,113.220001,81.190002,72.93,78.739998,140.690002,149.759995,350.329987,14,67.010002,90.82,172.979996,32.805923,92.959999,123.599998,48.923603,36.59,47.900002,171.529999,200.570007,43.717335,224.330002,49.720001,60.459999,34.73
2020-03-27,1900.099976,1110.26001,30.049999,164.160004,149.699997,284.329987,72.849998,229.195007,274.339996,156.789993,40.419998,262.959991,123.160004,13.42,252.729996,357.119995,95.300003,242.449997,100.949997,140.039993,30.9,61.970001,108.949997,110.169998,56.58783,87.330002,151.699997,145.550003,52.356663,146,43.939316,41.599998,247.740005,34.259998,93.440002,48.919998,338.73999,71.602119,97.279999,22.18,94.739998,74.247337,222.960007,81.779999,42.389999,109.580002,46.580002,124.889999,68.199997,87.449997,7.62,111.699997,49.907787,43.48,90.282356,173.190002,107.139999,29.129999,24.23,38.669998,17.23,99.529999,137.770004,74.940002,11.29,41.580002,16.09,27.889999,157.479996,141.949997,66.589996,55.099998,146.470001,71.418816,247.267639,54.5,158.645004,38.830002,97.410004,134.110001,61.13908,39.74736,57.25,17.68,161.559998,7.81,43.859093,312.149994,74.269997,230.690002,139.050003,184.570007,97.529999,79.790001,111.349998,80.190002,72.970001,80.959999,144.880005,142.240005,348.380005,12.69,64.849998,90.889999,160.679993,32.047409,87.089996,121.129997,48.171238,35.5,47.75,159.339996,191.289993,41.703712,220.190002,49.369999,55.02,31.129999
2020-03-30,1963.949951,1146.310059,30.48,163.559998,160.229996,291.119995,75.93,237.536987,284.959991,165.949997,43.049999,278,133.009995,14,265.589996,370.959991,94.599998,251.279999,101.93,145.910004,32.669998,64.809998,112.690002,115,58.087967,90.959999,150.880005,157.940002,53.943527,149.850006,47.958996,40.5,254.809998,35.84,93.43,50.450001,346.75,74.134354,100.949997,23.16,96.010002,79.007294,230.580002,88.099998,43.73,115.190002,47.860001,132.429993,68.989998,89.610001,7.89,118.510002,45.851849,44.52,91.398926,174.479996,112.980003,29.65,27.1,38.669998,17.77,101.580002,146.869995,77.389999,10.64,42.689999,15.96,29,161.399994,154.210007,69.029999,57.709999,150.520004,73.129921,252.858994,56.630001,162.960007,41.32,102.82,138.440002,61.98238,40.231483,57.639999,17.59,165.570007,8.06,46.181572,313.720001,75.830002,240.110001,140.199997,188.350006,99.43,82.190002,114.040001,83.459999,76.290001,83.650002,146.440002,149.520004,348.850006,12.4,65.360001,93.029999,165.229996,31.86776,90.110001,119.989998,51.25,37.23,50.57,155.779999,205.729996,42.947418,222.220001,47.34,55.599998,31.620001
2020-03-31,1949.719971,1161.949951,29.950001,155.009995,157.710007,285.130005,74.760002,229.504333,283.600006,166.800003,40.700001,269.269989,131.130005,14.04,263.600006,375.5,92.559998,249.380005,99.660004,141.550003,32.639999,64.18,106.360001,110,59.091366,89.849998,146.119995,156.369995,55.282448,143.979996,47.939999,39.419998,254.289993,36.139999,91.650002,51.950001,324.070007,75.070404,101.169998,22.209999,92.970001,78.579102,227.039993,88.5,43.82,113.620003,45.48,127.870003,67.800003,87.480003,7.94,118.610001,45.139591,42.060001,87.441093,173.25,107.860001,30.120001,28.530001,38.439999,17.219999,100.599998,139.380005,77.5,10.78,42.529999,15.42,28.26,155.830002,147.289993,67.650002,59.41,139.729996,74.244125,241.187042,55.509998,166.490005,42.25,99.230003,138.720001,59.36438,41.189846,57.099998,17.290001,161.119995,7.87,45.814342,302.549988,72.879997,237.100006,141.039993,183.600006,94.970001,81.190002,110.720001,80.879997,74.480003,78.209999,143.360001,143.740005,338.950012,12.3,64.010002,89.25,159.339996,30.650135,89.379997,112.989998,53.27,36.810001,48.290001,151.080002,202.550003,41.081856,211.5,46.240002,56.369999,30.25
2020-04-01,1907.699951,1102.099976,29.67,162.529999,152.110001,286.779999,72.510002,217.649933,275.200012,159.600006,38.619999,254.809998,128.809998,14.17,243.070007,364.079987,88.43,237.320007,91.620003,139.139999,31.75,63.799999,103.010002,109.330002,57.124302,83.730003,137,153.509995,54.369999,134.059998,47.709999,36.18,240.910004,35.16,87.150002,48.02,333.769989,72.341103,100.470001,20.209999,95.269997,76.248917,214.300003,86.230003,41.369999,114.139999,43.66,125.660004,62.790001,82.419998,7.04,116.330002,41.419998,39.889999,91.050003,174.660004,100.040001,30.5,27.799999,35.450001,16.459999,104.120003,140.779999,74.809998,9.91,39.93,13.5,26.709999,146.699997,142.289993,65.900002,56.119999,131.589996,70.533417,228.257034,53.470001,144.669998,39.259998,94.639999,136.419998,57.501572,39.529999,51,15.21,153.110001,7.52,45.635689,306.98999,69.519997,223.630005,136.490005,176.460007,88.080002,78.660004,106.879997,77.57,68.620003,75.989998,136.880005,131.610001,338.519989,11.25,62.490002,88.18,153.380005,28.384562,82.449997,103.709999,50.400002,33.48,44.970001,140.009995,192.770004,38.169998,197.550003,44.919998,54.84,28.49
2020-04-02,1918.829956,1117.030029,33.200001,159.320007,155.259995,291.480011,76.980003,224.734634,287.549988,158.190002,40.099998,266.380005,133.149994,14.71,255.470001,370.079987,91.139999,240.440002,99.800003,142.520004,32.869999,66.269997,103.279999,114.400002,60.38287,83.900002,121.93,156.160004,55.209999,134.320007,46.419998,35,244.929993,35.68,88.629997,49.939999,333.450012,74.02597,100.919998,21.07,94.360001,79.10688,211.389999,83.889999,40.959999,118.650002,44.490002,129.279999,64.980003,82.529999,6.9,119.510002,41.290001,41.09,92.779999,179.699997,104.779999,31.6,26.129999,34.799999,16.65,107.830002,142.990005,76.379997,9.65,40.470001,13.52,26.790001,152.160004,150.130005,68.019997,56.360001,132.699997,73.388573,238.511185,54.639999,149.580002,41.68,97.370003,142.179993,54.128384,39.529999,49.880001,15.03,157.389999,7.67,47.094685,314.290009,68.760002,237.059998,141.800003,174.240005,89.169998,82.220001,110.540001,79.389999,70.129997,79.290001,131.220001,132.440002,353.959991,11.59,58.939999,92.370003,149.210007,28.883587,83.370003,106.260002,52.419998,34.68,46.919998,142.949997,194.100006,38.400002,206.720001,45.389999,53.66,28.610001
2020-04-03,1906.589966,1092.699951,34.84,156.210007,153.830002,288.649994,78.209999,217.919357,282.209991,154.179993,38.5,260.75,134.169998,14.43,243.910004,361.76001,89.019997,229.490005,98.400002,141.330002,33.639999,67.650002,104.480003,115.080002,59.5881,81.830002,128.199997,150.110001,55.529999,134.309998,46.610001,34.32,241.410004,36.049999,87.940002,48.93,328.230011,72.29184,101.440002,22.940001,92.57,79.116837,203.300003,81.339996,41.560001,119.480003,42.59,129.919998,64.040001,81.459999,6.73,118.489998,39.5,41.220001,93.5,177.539993,102.720001,32.290001,29.049999,38.150002,16.52,105,141.649994,75.279999,9.13,39.810001,13.36,25.68,147.259995,152.970001,65.230003,54.599998,126.220001,70.931351,236.664032,55.439999,148.070007,40.759998,94.160004,139.660004,49.93,37.34,50.200001,14.4,151.850006,7.35,49.159107,313.609985,68.419998,234.259995,138.570007,178.080002,87.129997,81.419998,108.400002,76.019997,69.639999,75.059998,132.169998,127.940002,350.5,10.62,57.84,89.620003,154.080002,28.57419,80.300003,104.279999,52.16,32.75,45.150002,139.339996,194.639999,38.209999,208.789993,44.490002,52.700001,27.24
2020-04-06,1997.589966,1183.189941,34.639999,150.130005,165.270004,305.119995,77.730003,239.602524,304,165.550003,42.259998,269.309998,139.759995,15.34,268.399994,379.959991,91.290001,248.339996,102.239998,147.139999,34.57,68.860001,106.339996,117.809998,61.197514,93.580002,122.940002,156.809998,57.869999,147.550003,49.349998,41.02,262.470001,37.200001,94.889999,52.389999,338.519989,74.617165,107.879997,24.799999,97.510002,82.383087,225.720001,86.290001,46.169998,126.07,47.52,133.149994,73.980003,89.489998,7.23,121.290001,45.009998,46.369999,94.800003,181.380005,117.139999,32.630001,30.09,46.459999,17.67,109,147.740005,78.910004,9.71,42.16,16.299999,28.969999,157.389999,158.300003,70.949997,60.119999,140.630005,73.955627,265.529419,57.389999,165.660004,43.290001,103.629997,141.610001,57.560001,39.599998,51.82,16,169.440002,7.92,47.253487,332.329987,75.339996,252.440002,147.850006,191.850006,96.040001,84.93,114.169998,81.25,76.839996,82.089996,142.259995,148.5,367.950012,11.94,61.080002,94.889999,160.5,30.720001,89.800003,114.040001,55.549999,36.32,47.830002,159.320007,207.600006,43.310001,229.160004,47.189999,56.93,30.59
2020-04-07,2011.599976,1182.560059,32.02,141.25,163.490005,303.630005,74.669998,239.243301,296.579987,168.830002,40.779999,250.710007,137.479996,14.71,259.029999,372.279999,91.43,248.039993,95.57,145.800003,33.610001,67.010002,97.849998,112.769997,59.478817,98.610001,113.75,154.259995,56.900002,145.070007,47.880001,41.009998,259.429993,35.939999,92.599998,52.720001,333.959991,74.28215,106.690002,24.18,98.260002,81.586441,224.050003,87.199997,45.27,121.989998,47.560001,131.389999,73.339996,87.800003,7.03,120.059998,46.07,46.540001,93.910004,181.5,119.68,31.860001,33.16,47.689999,17.610001,108.379997,147.169998,82.089996,11.01,42.619999,16.549999,28.940001,159.110001,153.679993,72.730003,60.150002,130.759995,71.190002,258.679993,58.650002,165.789993,41.709999,98.419998,141.880005,57.759998,39.73,55.099998,17.370001,168.589996,7.86,46.389999,325.519989,75.709999,253.270004,145.759995,192.360001,97.449997,82.510002,112.269997,80.110001,74.699997,79.779999,149.589996,147.270004,355.279999,12,63.380001,93.5,163.169998,31.17,89.93,116.669998,56.130001,35.790001,48.029999,160.100006,209.139999,42.860001,228.710007,45.639999,57,31.700001
2020-04-08,2043,1207,32.419998,139.100006,165.130005,305.970001,74.989998,245.399994,307.149994,174.279999,42.669998,258.01001,143.259995,15.13,266.950012,371.119995,95.620003,267.829987,100.68,146.820007,34.599998,68.610001,100.690002,115.099998,60.670979,108.059998,117.809998,160.490005,58.25,151.119995,49.400002,46.560001,266.070007,35.91,95.440002,55.099998,343.829987,77.405571,109.18,25.629999,104.629997,84.593773,247.020004,88.330002,47.490002,121.839996,48.790001,132.639999,79.519997,87.809998,7.3,119.099998,47.25,48.290001,94.889999,181.039993,127.870003,31.02,32.040001,51,18.629999,112.529999,148.699997,84.470001,11.74,44.490002,17.25,30.690001,170.809998,155.160004,73.330002,65.150002,136.380005,74.699997,270.950012,61.220001,176.429993,42.799999,102.650002,146.220001,62.619999,40.98,57.75,18.120001,174.940002,8.38,46.16,329.670013,79.620003,261.100006,149.619995,196.649994,103.839996,84.480003,115.230003,85.5,75.809998,83.349998,157.770004,152.369995,361.410004,12.58,66.959999,95.699997,165.729996,31.940001,93,122.050003,58.560001,37.59,51.23,168.580002,214.589996,45.34,226.520004,50.41,61.82,33.73
2020-04-09,2042.76001,1206.569946,31.860001,146.660004,165.139999,300.01001,73.510002,252.100006,317.380005,175.190002,44.610001,275.269989,141.229996,15.43,262.950012,370.720001,99.849998,264.130005,100.459999,139.399994,35.389999,68.389999,98.059998,114.660004,60.06496,108.059998,124.510002,162.110001,58.91,154.550003,50.43,49.610001,267.98999,36.02,95.459999,56.459999,343.640015,78.578087,101.93,27.23,104.199997,85.679207,242.460007,87.809998,49.509998,121.800003,48.380001,131.490005,78.449997,92.449997,7.14,119.400002,49.59,46.130001,105.040001,184.210007,128.529999,31.059999,33.34,53.68,18.02,111.129997,148.259995,87.459999,13.1,48.32,18.52,32.16,179.860001,159.820007,71.580002,66.419998,135.550003,78.300003,269.399994,62.889999,182.720001,43.799999,105.199997,145.729996,64.709999,42.73,58.400002,18.290001,173.690002,8.34,47.75,336.649994,81.910004,254.300003,148.729996,201.220001,111.25,86.889999,115.480003,90.309998,79.339996,90.099998,166.240005,150.119995,371,12.79,68.709999,93.419998,164.830002,30.73,89.949997,130.529999,60.950001,39.150002,53.139999,185.690002,209.910004,45.049999,241.679993,51.52,67.019997,35.849998
2020-04-13,2168.870117,1210.410034,32.900002,154.130005,165.509995,299.619995,75.279999,250.089996,315.320007,174.789993,42.799999,273.26001,139.770004,15.4,269.850006,396.720001,96.75,263.51001,98.040001,139.990005,35.139999,68.099998,103.360001,115.949997,62.34,103.610001,135.919998,162.850006,58.919998,152.5,49.029999,47.57,273.25,35.869999,92.080002,54.669998,355.140015,79.120003,104.639999,27.32,104.68,85.489998,240.529999,85.449997,48.169998,125.300003,50.939999,132.710007,79.559998,96.559998,7.02,120,47.049999,46.169998,105.019997,185.470001,124.790001,31.33,35.27,55.439999,17.780001,110.739998,144.160004,83.440002,12.93,47.18,17.9,32.439999,174.660004,157.190002,73.300003,65.150002,137.5,77.010002,263.339996,59.509998,172.080002,42.849998,103.269997,144.419998,61.830002,41.630001,58.259998,17.469999,168.990005,7.99,48.5,338.850006,80.660004,259.920013,146.899994,197.910004,108.639999,86,115.989998,87.360001,76.389999,86.720001,157.630005,152.089996,369.940002,12.75,67.980003,93.309998,162.220001,32.43,90.470001,126.980003,59.439999,37.75,51.279999,170.410004,202.080002,43.759998,231.089996,50.68,63.310001,34.16
2020-04-14,2283.320068,1265.22998,34.66,157.330002,173.699997,314.140015,77.75,261.320007,326.369995,178.169998,44.299999,280.670013,146.029999,15.37,283.950012,413.549988,99.629997,270.5,104.010002,143.759995,36.439999,72.139999,106.839996,120.959999,63.279999,112.540001,141.889999,173.589996,60.040001,157.710007,50.689999,49.669998,287.049988,37.580002,95.57,56.66,358.26001,82.129997,109.349998,29.34,108.379997,89.139999,252.009995,89.419998,49.98,129,54.93,140.089996,81.940002,106.529999,6.93,122.779999,48.32,47.619999,105.209999,194.369995,126.489998,32.09,37.450001,57.66,18.65,113.260002,150.300003,85.050003,13.18,47.720001,19.34,31.91,180.800003,163.669998,77.550003,66.400002,157,79.800003,270.720001,62.830002,175.389999,44.93,108.110001,151.110001,65.07,43.139999,60.700001,17.719999,174.619995,7.81,50.07,348.790009,82.470001,267.630005,148.970001,206.880005,108.339996,88.25,120.709999,90.419998,77.639999,91.400002,167.830002,161.729996,380.029999,12.98,69.720001,100.510002,165,32.220001,95.690002,127.93,60.610001,39.07,53.619999,172.059998,207.309998,44.77,237.759995,51.810001,63.68,35.959999
2020-04-15,2307.679932,1257.300049,37.25,171.770004,171.880005,310.269989,74.629997,251.960007,325.829987,176.970001,42,291.690002,147.660004,15.35,280.839996,426.75,96.629997,281.679993,103.120003,145.089996,35.970001,72,111.459999,121.220001,65.709999,109.480003,151.559998,174.679993,59.459999,155.630005,50.07,47.470001,284.429993,36.849998,92.709999,55.220001,354.619995,81.82,109.849998,28.68,106.239998,90.940002,250.470001,88.330002,49.41,128.759995,54.990002,137.669998,78.57,113,6.5,123.5,46.099998,46.43,104.809998,195.639999,124.019997,32.029999,38.5,56.720001,18.219999,111.410004,147.130005,84.099998,12.16,44.639999,18.459999,30.309999,174.660004,160.169998,75.989998,69.019997,158.800003,75.889999,257.140015,60.799999,172.539993,45.189999,106.349998,151.179993,62.330002,40.43,55.91,16.950001,165.960007,7.6,50.5,344.290009,80.370003,257.440002,146.660004,196.809998,104.800003,86.889999,122.25,87.540001,74.349998,88.919998,162.360001,153.220001,374.380005,12.21,68.849998,98.089996,157.789993,31.110001,92.870003,121.510002,57.07,37.029999,51.5,161.889999,204.190002,42.650002,229.830002,50.02,58.25,34.209999
2020-04-16,2408.189941,1257.430054,40.599998,174.25,177.039993,321.559998,76.540001,257.440002,328.839996,176.25,42.830002,306.269989,149.669998,15.4,294.700012,439.170013,97.550003,298.429993,102.75,150.559998,35.880001,72.650002,118.199997,121.5,68.050003,108.32,150.259995,174.229996,59.560001,157.059998,50.060001,48.490002,286.690002,38.34,92.849998,55.759998,360.470001,81.860001,110.25,28.84,109.300003,96,271.839996,86.279999,48.119999,132.330002,56.950001,139.729996,77.559998,128,6.24,126.82,45.740002,45.529999,111.730003,196.490005,124.459999,31.950001,37.360001,59.720001,18.530001,112.900002,149.110001,85.769997,11.88,44.310001,16.940001,28.82,172.490005,161.320007,76.849998,72.849998,163.699997,76.589996,246.759995,62.509998,174.809998,46.549999,105.089996,154.729996,62.450001,41.209999,57.549999,16.74,162.419998,7.45,51.110001,346.23999,80.860001,258.290009,143.990005,201.600006,101.57,90.529999,122.989998,87.589996,74.669998,89.790001,162.149994,156.649994,377.880005,12.32,68.889999,97.940002,161.869995,31.09,95.010002,117.459999,58.5,37.099998,51.610001,161.360001,205.210007,41.080002,234.710007,48.5,58.57,34.610001
2020-04-17,2375,1279,46.849998,173.270004,178.600006,317.920013,83.989998,265.359985,331.579987,179.240005,43.360001,323.399994,152.020004,15.49,292.320007,422.959991,100.269997,290.559998,107.57,150.410004,36.91,73.550003,119.889999,124.690002,66.879997,115.660004,150.059998,181.119995,60.599998,162.619995,51.23,51.509998,282.799988,38.959999,99.279999,57.759998,362.970001,83.449997,112.959999,31.34,113.419998,96.010002,267.820007,89.190002,52,132.119995,56.599998,141.940002,80.339996,126.800003,6.84,124.440002,50.310001,45.700001,107.809998,193.5,131.570007,31.93,37.299999,61.060001,19.440001,112.970001,153.789993,88.040001,12.16,47.16,18.360001,30.690001,178.75,165.160004,76.169998,71.290001,166.059998,81.970001,259.970001,63.970001,189.509995,48.900002,110.699997,157.289993,66.07,42.150002,59.919998,17.17,169.539993,7.71,50.34,356.299988,84.220001,265.880005,149.889999,202.979996,105.849998,92.949997,124.870003,90.099998,77.230003,91.559998,162.699997,161.210007,401.51001,12.86,73.18,102,174.259995,31.67,95.400002,124.440002,58.490002,38.439999,52.869999,173.690002,210.020004,42.32,239.360001,51.48,61.470001,34.689999
2020-04-20,2419.310059,1269.790039,54.759998,180.990005,178.119995,315.924988,82.9701,266.820007,331.51001,179.369995,43.099998,325.445007,152.339996,16.32,293.369995,438.98349,99.944099,287.420013,107.709999,152.274994,36.895,73.889999,125.574997,122.269997,66.709999,111.860001,151,187.100006,62.5,163.320007,52,53.029999,280.082397,38.255001,100.581497,59.090099,371.925415,84.974998,114.230003,31.34,111.279999,99.569702,270.450012,89.779999,51.509998,132.080002,58.355,140.824493,79.769997,134,6.615,124.879997,50.389999,45.060001,111.959999,196.813507,130.664993,32.41,38.290901,65.330002,24.059999,113.120003,150.610001,87.589996,11.895,48.34,18.110001,30.440001,175.925003,165.520004,75.760002,70.209999,168.380005,81.699997,254.239502,62.82,190.070007,50.919998,105.730003,159.289993,66.839996,41.869999,60.139999,16.92,165.949997,7.83,52.040001,351.410004,82.114998,264.149994,148.298599,205.789993,102.699997,94.870003,126.084999,88.269997,74.620003,90.379997,160.710007,159.919998,394.540009,12.95,73.669998,103.550003,171.089996,31.1975,94.589996,124.290001,58.619999,37.695,51.195,177.949997,213.401398,40.98,239.800003,51.34,60.959999,34.939999
